item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Canon Pixma TS5320a Wireless Inkjet All-in-One White		0903B53LR9J	0930-Tak-MFC.INK.TS5320AWE	103.75	55	2024-09-03 11:13:39 PDT		y	3			11				B0BBZ7LG29						013803347982			0	DEFAULT	Migrated Template	Active
PIXMA TS7720		0903B4ZOPCD	0930-Tak-MFC.INK.TS7720	135	55	2024-09-03 11:13:39 PDT		y	3			11				B0D2RR4BQ8						013803359961			0	DEFAULT	Migrated Template	Active
Canon PIXMA TS9520 Wireless Colour Photo Printer with Scanner & Copier, Black		0903B51758P	0930-Tak-MFC.INK.TS9520	340.2	42	2024-09-03 11:13:39 PDT		y	3			11				B07GQ2Q36K						013803308990			0	DEFAULT	Migrated Template	Active
IMAGECLASS MF751CDW		0903B4ZM560	0930-Tak-MFC.LSC.MF751CDW	642.6	12	2024-09-03 11:13:39 PDT		y	3			11				B0BSNBVCBV						013803345179			0	DEFAULT	Migrated Template	Active
Canon imageCLASS D1650 - All in One, Wireless, Mobile Ready Laser Printer		0903B4UIEIW	0930-Tak-MFC.LSR.D1650	882	20	2024-09-03 11:13:39 PDT		y	3			11				B07N21QWZP						013803311655			0	DEFAULT	Migrated Template	Active
Canon Faxphone L100 Fax Machine, White		0903B51S9JY	0930-Tak-MFC.LSR.L100	252	31	2024-09-03 11:13:39 PDT		y	3			11				B007NCJ23Y						013803135480			0	DEFAULT	Migrated Template	Active
Canon imageCLASS MF262dw II - Wireless Monochrome Laser Printer with Print, Copy and Scan, Black		0903B4ZN3RP	0930-Tak-MFC.LSR.MF262DWII	189	55	2024-09-03 11:13:39 PDT		y	3			11				B0BN6YGWBX						013803357318			0	DEFAULT	Migrated Template	Active
Canon imageCLASS MF267dw II - All in One, Wireless, Duplex Laser Printer		0903B53SRMZ	0930-Tak-MFC.LSR.MF267DWII	233.1	1	2024-09-03 11:13:39 PDT		y	3			11				B0BVSRTPPD						013803357264			0	DEFAULT	Migrated Template	Active
Canon imageCLASS MF269dw II		0903B52ZDTO	0930-Tak-MFC.LSR.MF269DWII	277.2	55	2024-09-03 11:13:39 PDT		y	3			11				B0BVGR1DZ3						013803357257			0	DEFAULT	Migrated Template	Active
Canon imageClass MF453dw Multifunction Duplex Laser Printer		0903B51W96G	0930-Tak-MFC.LSR.MF453DW	466.2	1	2024-09-03 11:13:39 PDT		y	3			11				B09X8LGR43						013803352313			0	DEFAULT	Migrated Template	Active
Canon G1220 MegaTank Inkjet Printer, Black		0903B51VKVG	0930-Tak-PTR.INK.G1220	226.8	55	2024-09-03 11:13:39 PDT		y	3			11				B08PNSMMD8						013803330588			0	DEFAULT	Migrated Template	Active
Canon PIXMA G1230 - MegaTank Inkjet Printer		0903B4ZMF1K	0930-Tak-PTR.INK.G1230	270.9	15	2024-09-03 11:13:39 PDT		y	3			11				B0C3NH193N						013803351699			0	DEFAULT	Migrated Template	Active
Canon PIXMA G5020 Wireless Megatank Refillable Inkjet Printer		0903B51NOFQ	0930-Tak-PTR.INK.G5020	359.1	25	2024-09-03 11:13:39 PDT		y	3			11				B07T1DYJKX						013803318128			0	DEFAULT	Migrated Template	Active
Canon Maxify GX5020 Wireless MegaTank Small Office Printer		0903B54MPFF	0930-Tak-PTR.INK.GX5020	617.4	34	2024-09-03 11:13:39 PDT		y	3			11				B0BBY8MNWJ						013803346671			0	DEFAULT	Migrated Template	Active
Canon MAXIFY iB4120 Wireless Colour Inkjet Printer		0903B523DJC	0930-Tak-PTR.INK.IB4120	260.82	15	2024-09-03 11:13:39 PDT		y	3			11				B01LVV1SKF						013803266696			0	DEFAULT	Migrated Template	Active
Canon PIXMA iX6820 Wireless Business Colour Inkjet Printer		0903B530ZIT	0930-Tak-PTR.INK.IX6820	287.28	4	2024-09-03 11:13:39 PDT		y	3			11				B00HQDPHUC						013803230277			0	DEFAULT	Migrated Template	Active
Canon Color imageCLASS LBP633Cdw Wireless Laser Printer, 22ppm, PCL, PS		0903B4ZN3VV	0930-Tak-PTR.LSC.LBP633CDW	405.72	3	2024-09-03 11:13:39 PDT		y	3			11				B0BSMYRQMS						013803342062			0	DEFAULT	Migrated Template	Active
Canon Color imageCLASS LBP674Cdw - Wireless, 2-Sided Laser Printer with 3 Year Limited Warranty,White		0903B5219H6	0930-Tak-PTR.LSC.LBP674CDW	913.5	15	2024-09-03 11:13:39 PDT		y	3			11				B0BSMWTGK5						013803345193			0	DEFAULT	Migrated Template	Active
Canon 0656C002 Image Class LBP712Cdn Color Laser Printer Toner		0903B50ZUUS	0930-Tak-PTR.LSC.LBP712CDN	680.4	1	2024-09-03 11:13:39 PDT		y	3			11				B01JNKUH3W						013803266757			0	DEFAULT	Migrated Template	Active
CNM5208B001-5208B001 CL-241XL ChromaLife100 High-Yield Ink		0903B531NT0	0930-Tak-SUP.INK.CL241XL	60.06	10	2024-09-03 11:13:39 PDT		y	3			11				B00GXFHD9C						013803134971			0	DEFAULT	Migrated Template	Active
Canon Genuine CL244 Ink - Colour		0903B54LA83	0930-Tak-SUP.INK.CL244	39.56	55	2024-09-03 11:13:39 PDT		y	3			11				B01LZ65XVH						013803272635			0	DEFAULT	Migrated Template	Active
Canon CL-246 Color Ink Cartridge		0903B53C5P9	0930-Tak-SUP.INK.CL246	45.75	55	2024-09-03 11:13:39 PDT		y	3			11				B07S65V7MJ						013803215564			0	DEFAULT	Migrated Template	Active
Genuine Canon CL-261 Colour Ink Cartridge Ink		0903B51KUGF	0930-Tak-SUP.INK.CL261	47.88	16	2024-09-03 11:13:39 PDT		y	3			11				B07W59WYFW						013803319460			0	DEFAULT	Migrated Template	Active
Genuine Canon CL-261XL Colour Ink Cartridge Ink		0903B4UIKLD	0930-Tak-SUP.INK.CL261XL	53.25	16	2024-09-03 11:13:39 PDT		y	3			11				B07W3QCS6Z						013803319439			0	DEFAULT	Migrated Template	Active
Canon CL-276 AMR		0903B4ZHMF0	0930-Tak-SUP.INK.CL276	40.56	53	2024-09-03 11:13:39 PDT		y	3			11				B08XZQ4ZSN						013803339383			0	DEFAULT	Migrated Template	Active
Canon CL-276XL AMR		0903B4YY7IG	0930-Tak-SUP.INK.CL276XL	55.19	55	2024-09-03 11:13:39 PDT		y	3			11				B08XZPVGM8						013803339376			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-221 Ink Tank, Cyan		0903B5272EP	0930-Tak-SUP.INK.CLI221C	32.25	8	2024-09-03 11:13:39 PDT		y	3			11				B001CSPUCW						013803094527			0	DEFAULT	Migrated Template	Active
CLI-226 Balck Ink Tank		0903B4UJ3Y4	0930-Tak-SUP.INK.CLI226BK	33.31	8	2024-09-03 11:13:39 PDT		y	3			11				B07MWRRVLB						013803124279			0	DEFAULT	Migrated Template	Active
Canon 4547B001 Ink Cartridge (Cyan) in Retail Packaging Cnm4547b001		0903B526TK9	0930-Tak-SUP.INK.CLI226C	33.31	8	2024-09-03 11:13:39 PDT		y	3			11				B005GGNR3U						013803124309			0	DEFAULT	Migrated Template	Active
4550B001AA (CLI-226) Ink, Gray [Electronics]		0903B4ZJYGR	0930-Tak-SUP.INK.CLI226GY	33.31	2	2024-09-03 11:13:39 PDT		y	3			11				B0044Z6MU4						013803124323			0	DEFAULT	Migrated Template	Active
Canon Cli-226 Magenta Ink Tank For Pixma Mg5120, Mg5220, Ip4820, Ip4920 Printers		0903B536X39	0930-Tak-SUP.INK.CLI226M	33.31	2	2024-09-03 11:13:39 PDT		y	3			11				B004E3EI98						013803124286			0	DEFAULT	Migrated Template	Active
Canon CLI-226 CMYK Colour Ink Value-Pack		0903B51VR6G	0930-Tak-SUP.INK.CLI226VP	102.94	1	2024-09-03 11:13:39 PDT		y	3			11				B00F8CSCTQ						660685118850			0	DEFAULT	Migrated Template	Active
Canon 4549B001 CLI-226 Ink Tank-Yellow		0903B520JVV	0930-Tak-SUP.INK.CLI226Y	33.31	2	2024-09-03 11:13:39 PDT		y	3			11				B003JX5AYQ						013803124316			0	DEFAULT	Migrated Template	Active
Canon Genuine CLI-251 BK,C,M,Y Ink Value Pack		0903B4ZMM7J	0930-Tak-SUP.INK.CLI251VP	87.25	9	2024-09-03 11:13:39 PDT		y	3			11				B00DF3IEPW						660685108288			0	DEFAULT	Migrated Template	Active
Canon CLI-251XL High-Yield Black Ink Tank (CLI-251BK XL)		0903B514BBK	0930-Tak-SUP.INK.CLI251XLBK	37.63	7	2024-09-03 11:13:39 PDT		y	3			11				B00X4EZ4FK						013803151510			0	DEFAULT	Migrated Template	Active
Canon CLI-251XL High-Yield Yellow Ink Tank (CLI-251Y XL)		0903B4ZOAHP	0930-Tak-SUP.INK.CLI251XLY	37.63	7	2024-09-03 11:13:39 PDT		y	3			11				B00AH9JWMG						013803151534			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271 Ink Cartridge, Cyan		0903B54LA4T	0930-Tak-SUP.INK.CLI271C	30.13	2	2024-09-03 11:13:39 PDT		y	3			11				B013JWSXPY						013803254075			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271 Ink Cartridge, Magenta		0903B4UJ6AK	0930-Tak-SUP.INK.CLI271M	30.13	17	2024-09-03 11:13:39 PDT		y	3			11				B013JWSXWC						013803254099			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271 CMYK Value Pack Ink Cartridge		0903B4UIBSI	0930-Tak-SUP.INK.CLI271VP	88	7	2024-09-03 11:13:39 PDT		y	3			11				B0101S1PPY						660685148222			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271XL HIGH Yield Ink Cartridge, Black		0903B4UJ0M8	0930-Tak-SUP.INK.CLI271XLBK	37.63	7	2024-09-03 11:13:39 PDT		y	3			11				B013JWTNWQ						013803254167			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271XL HIGH Yield Ink Cartridge, Cyan		0903B4ZONEU	0930-Tak-SUP.INK.CLI271XLC	37.63	14	2024-09-03 11:13:39 PDT		y	3			11				B013JWTLPU						013803254181			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271XL HIGH Yield Ink Cartridge, Grey		0903B51JVOR	0930-Tak-SUP.INK.CLI271XLGY	37.63	25	2024-09-03 11:13:39 PDT		y	3			11				B013JWTLJ6						013803254266			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271XL HIGH Yield Ink Cartridge, Magenta		0903B530AHL	0930-Tak-SUP.INK.CLI271XLM	37.63	13	2024-09-03 11:13:39 PDT		y	3			11				B013JWTL6Y						013803254204			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271XL HIGH Yield Ink Cartridge, Yellow		0903B51KUFL	0930-Tak-SUP.INK.CLI271XLY	37.63	10	2024-09-03 11:13:39 PDT		y	3			11				B013JWTM2M						013803254228			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-271 Ink Cartridge, Yellow		0903B4UIKP6	0930-Tak-SUP.INK.CLI271Y	30.13	10	2024-09-03 11:13:39 PDT		y	3			11				B013JWTDE4						013803254112			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281 Black Ink		0903B4ZP0I5	0930-Tak-SUP.INK.CLI281B	27.06	11	2024-09-03 11:13:39 PDT		y	3			11				B074TQBW22						013803287851			0	DEFAULT	Migrated Template	Active
Genuine Canon CLI-281 BK, C, M, Y Ink Value Pack		0903B4ZKGIH	0930-Tak-SUP.INK.CLI281VP	78.94	2	2024-09-03 11:13:39 PDT		y	3			11				B0101S0YYW						660685182479			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XL Black Ink		0903B51ML9U	0930-Tak-SUP.INK.CLI281XLB	37.63	1	2024-09-03 11:13:39 PDT		y	3			11				B074TQR734						013803287554			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XL Photo Blue Ink		0903B4ZNIV8	0930-Tak-SUP.INK.CLI281XLBU	37.63	55	2024-09-03 11:13:39 PDT		y	3			11				B074TPZ71T						013803287691			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XL Cyan Ink		0903B54OVZT	0930-Tak-SUP.INK.CLI281XLC	37.63	1	2024-09-03 11:13:39 PDT		y	3			11				B074TQPXRY						013803287608			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XL Magenta Ink		0903B51JIQT	0930-Tak-SUP.INK.CLI281XLM	37.63	9	2024-09-03 11:13:39 PDT		y	3			11				B074TR26FH						013803287653			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XL Yellow Ink		0903B4UJ0FK	0930-Tak-SUP.INK.CLI281XLY	37.63	14	2024-09-03 11:13:39 PDT		y	3			11				B074TR5Q5K						013803287745			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XXL Black Ink		0903B4UI28J	0930-Tak-SUP.INK.CLI281XXLBK	48.38	32	2024-09-03 11:13:39 PDT		y	3			11				B074TR3F3Q						013803287332			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XXL Photo Blue Ink		0903B530Z8B	0930-Tak-SUP.INK.CLI281XXLBU	48.38	24	2024-09-03 11:13:39 PDT		y	3			11				B074TR83RF						013803287400			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XXL Cyan Ink		0903B4ZM0C8	0930-Tak-SUP.INK.CLI281XXLC	48.38	11	2024-09-03 11:13:39 PDT		y	3			11				B074TR9YWC						013803287301			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XXL Magenta Ink		0903B50Y89N	0930-Tak-SUP.INK.CLI281XXLM	48.38	14	2024-09-03 11:13:39 PDT		y	3			11				B074TR26DT						013803287363			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge CLI-281XXL Yellow Ink		0903B4ZOU0U	0930-Tak-SUP.INK.CLI281XXLY	48.38	19	2024-09-03 11:13:39 PDT		y	3			11				B074TQV4R9						013803287431			0	DEFAULT	Migrated Template	Active
CLI-65 Black Ink Tank		0903B53VSNW	0930-Tak-SUP.INK.CLI65BK	27.88	2	2024-09-03 11:13:39 PDT		y	3			11				B08M8QNZHN						013803326543			0	DEFAULT	Migrated Template	Active
CLI-65 Cyan Ink Tank		0903B51YECA	0930-Tak-SUP.INK.CLI65C	27.88	5	2024-09-03 11:13:39 PDT		y	3			11				B08M924JLY						013803326567			0	DEFAULT	Migrated Template	Active
CLI-65 Grey Ink Tank		0903B4YFPSZ	0930-Tak-SUP.INK.CLI65GY	27.88	2	2024-09-03 11:13:39 PDT		y	3			11				B08MC2C4RP						013803326628			0	DEFAULT	Migrated Template	Active
CLI-65 Light Grey Ink Tank		0903B4ZLH3Z	0930-Tak-SUP.INK.CLI65LGY	27.88	2	2024-09-03 11:13:39 PDT		y	3			11				B08M9FTRKK						013803326697			0	DEFAULT	Migrated Template	Active
CLI-65 Magenta Ink Tank		0903B4ZO6RD	0930-Tak-SUP.INK.CLI65M	27.88	5	2024-09-03 11:13:39 PDT		y	3			11				B08M8YJ5SB						013803326581			0	DEFAULT	Migrated Template	Active
CLI-65 Photo Cyan Ink Tank		0903B4ZI01P	0930-Tak-SUP.INK.CLI65PC	27.88	2	2024-09-03 11:13:39 PDT		y	3			11				B08M94PPMV						013803326659			0	DEFAULT	Migrated Template	Active
CLI-65 Photo Magenta Ink Tank		0903B4YSD7J	0930-Tak-SUP.INK.CLI65PM	27.88	2	2024-09-03 11:13:39 PDT		y	3			11				B08M955WMK						013803326673			0	DEFAULT	Migrated Template	Active
CLI-65 Yellow Ink Tank		0903B4UIUQ1	0930-Tak-SUP.INK.CLI65Y	27.88	2	2024-09-03 11:13:39 PDT		y	3			11				B08M9833WL						013803326604			0	DEFAULT	Migrated Template	Active
Genuine Canon GI-20 Cyan Ink Bottle		0903B54PGL2	0930-Tak-SUP.INK.GI20C	27.06	15	2024-09-03 11:13:39 PDT		y	3			11				B07SSCTB9G						013803313277			0	DEFAULT	Migrated Template	Active
Genuine Canon GI-20 Pigment Black Ink Bottle		0903B4UIMI3	0930-Tak-SUP.INK.GI20PGBK	35.88	4	2024-09-03 11:13:39 PDT		y	3			11				B07SXNDK2F						013803313253			0	DEFAULT	Migrated Template	Active
Canon GI-21 PGBK Ink Bottle		0903B51QNN4	0930-Tak-SUP.INK.GI21PGBK	35.88	9	2024-09-03 11:13:39 PDT		y	3			11				B08P3Y932B						013803330939			0	DEFAULT	Migrated Template	Active
Canon GI-23 Black Ink Bottle		0903B522XME	0930-Tak-SUP.INK.GI23BK	32.56	5	2024-09-03 11:13:39 PDT		y	3			11				B08XZMBTXN						013803336931			0	DEFAULT	Migrated Template	Active
Canon GI-23 Cyan Ink Bottle		0903B52ZDVQ	0930-Tak-SUP.INK.GI23C	32.56	5	2024-09-03 11:13:39 PDT		y	3			11				B08XZQJLYF						013803336900			0	DEFAULT	Migrated Template	Active
Canon GI-23 Grey Ink Bottle		0903B51FD5T	0930-Tak-SUP.INK.GI23GY	32.56	5	2024-09-03 11:13:39 PDT		y	3			11				B08XZRJXF4						013803336948			0	DEFAULT	Migrated Template	Active
Canon GI-23 Magenta Ink Bottle		0903B4ZLWKT	0930-Tak-SUP.INK.GI23M	32.56	5	2024-09-03 11:13:39 PDT		y	3			11				B08XZRNSNT						013803337044			0	DEFAULT	Migrated Template	Active
Canon GI-23 Red Ink Bottle		0903B4UHRGZ	0930-Tak-SUP.INK.GI23RD	32.56	3	2024-09-03 11:13:39 PDT		y	3			11				B08XZRF6VW						013803336955			0	DEFAULT	Migrated Template	Active
Canon GI-23 Yellow Ink Bottle		0903B4UIGV5	0930-Tak-SUP.INK.GI23Y	32.56	6	2024-09-03 11:13:39 PDT		y	3			11				B08XZP1ZNV						013803336924			0	DEFAULT	Migrated Template	Active
GI-26 Pigment Black Ink Bottle for Select Canon MAXIFY MegaTank Printers		0903B54TYK4	0930-Tak-SUP.INK.GI26BK	50.25	11	2024-09-03 11:13:39 PDT		y	3			11				B08XZR8DS6						013803330816			0	DEFAULT	Migrated Template	Active
GI-26 Pigment Cyan Ink Bottle for Select Canon MAXIFY MegaTank Printers		0903B52Y5MG	0930-Tak-SUP.INK.GI26C	58	5	2024-09-03 11:13:39 PDT		y	3			11				B08XZQRD8V						013803330830			0	DEFAULT	Migrated Template	Active
GI-26 Pigment Magenta Ink Bottle for Select Canon MAXIFY MegaTank Printers		0903B4YUAH4	0930-Tak-SUP.INK.GI26M	58	1	2024-09-03 11:13:39 PDT		y	3			11				B08XZPHK2W						013803330854			0	DEFAULT	Migrated Template	Active
GI-26 Pigment Yellow Ink Bottle for Select Canon MAXIFY MegaTank Printers		0903B54YEZN	0930-Tak-SUP.INK.GI26Y	58	4	2024-09-03 11:13:39 PDT		y	3			11				B08XZQ1VV5						013803330878			0	DEFAULT	Migrated Template	Active
Genuine Canon GI-290 Black Ink Bottle for PIXMA MegaTank, Black		0903B5518AO	0930-Tak-SUP.INK.GI290B	35.88	1	2024-09-03 11:13:39 PDT		y	3			11				B01N6XP3VM						013803280784			0	DEFAULT	Migrated Template	Active
Genuine Canon PG-210XL/CL211XL HIGH Yield Ink Cartridge Value Pack, Black and Tri-Colour		0903B527ZEQ	0930-Tak-SUP.INK.PG210CL211XL	94.19	7	2024-09-03 11:13:39 PDT		y	3			11				B00F8CSDJ0						660685118812			0	DEFAULT	Migrated Template	Active
Canon Genuine PG-240 Ink Cartridge, Black		0903B526LS3	0930-Tak-SUP.INK.PG240	38.63	55	2024-09-03 11:13:39 PDT		y	3			11				B005WTSEGG						013803134964			0	DEFAULT	Migrated Template	Active
Canon PG-243 Black Ink Cartridge Compatible to printer iP2820 MX492, MG2420, MG2520, MG2920, MG2922, MG2924 MG3020, MG2525, TS3120, TS302, TS202 and TR4520		0903B527834	0930-Tak-SUP.INK.PG243	33.31	55	2024-09-03 11:13:39 PDT		y	3			11				B01LXJNPZV						013803272628			0	DEFAULT	Migrated Template	Active
Genuine Canon PG-245 Twin/CL-246 Genuine Ink Club Pack Ink Cartridges		0903B53BMUK	0930-Tak-SUP.INK.PG245TWIN/CL246	100.88	55	2024-09-03 11:13:39 PDT		y	3			11				B0101SSAVQ						660685136472			0	DEFAULT	Migrated Template	Active
Genuine Canon PG-245XL HIGH Yield Twin Ink Cartridge Value Pack, Black, 2-Pack		0903B4UHUZ4	0930-Tak-SUP.INK.PG245XLBKT	86.38	33	2024-09-03 11:13:39 PDT		y	3			11				B0101SS7Q4						660685136465			0	DEFAULT	Migrated Template	Active
Genuine Canon PG-260XL Black & CL-261 Value Pack		0903B4UHSHB	0930-Tak-SUP.INK.PG260CL261XL	91.69	48	2024-09-03 11:13:39 PDT		y	3			11				B08FJDMPHC						660685210943			0	DEFAULT	Migrated Template	Active
Canon Genuine PG-260XL Black Ink Cartridge		0903B53VSOY	0930-Tak-SUP.INK.PG260XL	56.19	26	2024-09-03 11:13:39 PDT		y	3			11				B07W69W11Z						013803319309			0	DEFAULT	Migrated Template	Active
Canon PG-275 AMR		0903B53BMXB	0930-Tak-SUP.INK.PG275	33.31	16	2024-09-03 11:13:39 PDT		y	3			11				B08XZRJMHF						013803339369			0	DEFAULT	Migrated Template	Active
Canon PG-275XL / CL-276XL Value Pack		0903B4ZN7EP	0930-Tak-SUP.INK.PG275XL/CL276XL	92.25	6	2024-09-03 11:13:39 PDT		y	3			11				B0101T3J7A						660685231757			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200 Pigment Ink Cartridge, Black		0903B54PQJT	0930-Tak-SUP.INK.PGI1200B	42.69	12	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUHUI						013803238204			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200 Pigment Ink Cartridge, Cyan		0903B4UI2EU	0930-Tak-SUP.INK.PGI1200C	30.19	14	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUHEY						013803238280			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200 Pigment Ink Cartridge, Magenta		0903B520I7J	0930-Tak-SUP.INK.PGI1200M	30.19	7	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUH9Y						013803238303			0	DEFAULT	Migrated Template	Active
Canon PGI-1200XL Genuine PGI-1200 XL High Yield Pigment Twin Ink Value Pack, Black, 2 Pack Ink		0903B51YE6T	0930-Tak-SUP.INK.PGI1200XLBT	119.75	2	2024-09-03 11:13:39 PDT		y	3			11				B0101SQ7XY						660685145825			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200 XL HIGH Yield Pigment Ink Cartridge, Cyan		0903B53Q2O7	0930-Tak-SUP.INK.PGI1200XLC	40.56	1	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUC30						013803238044			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200XL High Yield Four Colour Value Pack, Black, Cyan, Magenta and Yellow Ink Catridges		0903B4UI0BK	0930-Tak-SUP.INK.PGI1200XLVP	145.09	2	2024-09-03 11:13:39 PDT		y	3			11				B0101S9Z1U						660685149069			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200 XL HIGH Yield Pigment Ink Cartridge, Yellow		0903B4ZGL7P	0930-Tak-SUP.INK.PGI1200XLY	40.56	6	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUC58						013803238082			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-1200 Pigment Ink Cartridge, Yellow		0903B54TVS1	0930-Tak-SUP.INK.PGI1200Y	30.19	5	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUGUO						013803238327			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-2200 Pigment Ink Cartridge, Black		0903B4Z7XKC	0930-Tak-SUP.INK.PGI2200B	56.19	5	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUR26						013803238495			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-2200 Pigment Ink Cartridge, Cyan		0903B530ZAW	0930-Tak-SUP.INK.PGI2200C	45.75	6	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUMDK						013803238532			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-2200 Pigment Ink Cartridge, Magenta		0903B4ZH4CI	0930-Tak-SUP.INK.PGI2200M	45.75	5	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUR3A						013803238556			0	DEFAULT	Migrated Template	Active
Canon PGI-2200XL Original Ink Cartridge		0903B526PJ0	0930-Tak-SUP.INK.PGI2200XLB	65.56	11	2024-09-03 11:13:39 PDT		y	3			11				B07PFKLGG1						013803238372			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-2200 XL HIGH Yield Pigment Ink Cartridge, Cyan		0903B52WNP2	0930-Tak-SUP.INK.PGI2200XLC	49.94	3	2024-09-03 11:13:39 PDT		y	3			11				B00NUWULZ4						013803238402			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-2200 XL HIGH Yield Pigment Ink Cartridge, Magenta		0903B5301JY	0930-Tak-SUP.INK.PGI2200XLM	49.94	3	2024-09-03 11:13:39 PDT		y	3			11				B00NUWUM4E						013803238426			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-2200 XL HIGH Yield Pigment Ink Cartridge, Yellow		0903B535ZNS	0930-Tak-SUP.INK.PGI2200XLY	49.94	2	2024-09-03 11:13:39 PDT		y	3			11				B00NUWULYA						013803238440			0	DEFAULT	Migrated Template	Active
Canon PGI-2200 Yellow Ink Cartridge (9306B001)		0903B4ZGRV6	0930-Tak-SUP.INK.PGI2200Y	45.75	5	2024-09-03 11:13:39 PDT		y	3			11				B00ZIFMATG						013803238570			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-270 Ink Cartridge, Black		0903B4ZN2MV	0930-Tak-SUP.INK.PGI270BK	34.31	16	2024-09-03 11:13:39 PDT		y	3			11				B013JWTX6W						013803254037			0	DEFAULT	Migrated Template	Active
Genuine Canon PGI-270XL HIGH Yield Ink Cartridge, Black		0903B4Z8GBH	0930-Tak-SUP.INK.PGI270XLBK	45.44	7	2024-09-03 11:13:39 PDT		y	3			11				B013JWU60Y						013803254020			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge PGI-280 Pigment Black Ink		0903B526CM1	0930-Tak-SUP.INK.PGI280B	34.31	9	2024-09-03 11:13:39 PDT		y	3			11				B074TR3F41						013803287790			0	DEFAULT	Migrated Template	Active
Canon Genuine Ink Cartridge PGI-280XL Pigment Black Ink		0903B51YHS8	0930-Tak-SUP.INK.PGI280XLB	45.44	6	2024-09-03 11:13:39 PDT		y	3			11				B074TQM8X2						013803287493			0	DEFAULT	Migrated Template	Active
